episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
501, 2142.2951808422804, 1, 3.6735424930000136, 109, 129797,                                             129797, 0.0, 8735.853515625
502, -3641.887378036976, 1, 26.600612284000135, 843, 130640,                                             130640, 0.0, 8585.013671875
503, -4808.604843378067, 2, 10.258084386000064, 319, 130959,                                             130959, 0.0, 8196.4580078125
504, -6535.8914049863815, 2, 25.29748722599993, 786, 131745,                                             131745, 0.0, 8880.1591796875
505, 1262.6203125715256, 1, 10.25484917000017, 307, 132052,                                             132052, 0.0, 8203.1240234375
506, -1716.414570748806, 1, 32.04498702900014, 968, 133020,                                             133020, 0.0, 8371.875
507, -11074.242711126804, 3, 60.09843095300016, 1877, 134897,                                             134897, 0.0, 8634.658203125
508, 1373.7539615929127, 1, 14.75976242799993, 463, 135360,                                             135360, 0.0, 8429.9599609375
509, -1883.6110525131226, 1, 34.75038160200006, 1095, 136455,                                             136455, 0.0, 8085.591796875
510, -19483.281994521618, 2, 139.91890133399988, 4684, 141139,                                             141139, 0.0, 7538.87548828125
511, 1027.9786387830973, 1, 20.316943952999964, 625, 141764,                                             141764, 0.0, 7400.79736328125
512, -1938.2987115979195, 1, 36.9563378790001, 1165, 142929,                                             142929, 0.0, 7191.3671875
513, -511.7513185739517, 1, 23.10005860499996, 713, 143642,                                             143642, 0.0, 7083.8662109375
514, -416.4067435860634, 1, 37.59100614199997, 1175, 144817,                                             144817, 0.0, 6696.7451171875
